InventoryID	URL
2118	http://linguistics.berkeley.edu/~saphon/en/inv/Aikana.html
2119	http://linguistics.berkeley.edu/~saphon/en/inv/AraraMG.html
2120	http://linguistics.berkeley.edu/~saphon/en/inv/Hoti.html
2121	http://linguistics.berkeley.edu/~saphon/en/inv/Kanoe.html
2122	http://linguistics.berkeley.edu/~saphon/en/inv/KaririXocoDz.html
2123	http://linguistics.berkeley.edu/~saphon/en/inv/Kunza.html
2124	http://linguistics.berkeley.edu/~saphon/en/inv/Kwaza.html
2125	http://linguistics.berkeley.edu/~saphon/en/inv/Pume.html
2126	http://linguistics.berkeley.edu/~saphon/en/inv/Chipaya.html
2127	http://linguistics.berkeley.edu/~saphon/en/inv/Uru.html
2128	http://linguistics.berkeley.edu/~saphon/en/inv/HuitotoMinica.html
2129	http://linguistics.berkeley.edu/~saphon/en/inv/HuitotoMurui.html
2130	http://linguistics.berkeley.edu/~saphon/en/inv/Nonuya.html
2131	http://linguistics.berkeley.edu/~saphon/en/inv/Ocaina.html
2132	http://linguistics.berkeley.edu/~saphon/en/inv/NinamN.html
2133	http://linguistics.berkeley.edu/~saphon/en/inv/Sanuma.html
2134	http://linguistics.berkeley.edu/~saphon/en/inv/Yanomami.html
2135	http://linguistics.berkeley.edu/~saphon/en/inv/Yanomamo.html
2136	http://linguistics.berkeley.edu/~saphon/en/inv/Chamacoco.html
2137	http://linguistics.berkeley.edu/~saphon/en/inv/Ayoreo.html
2138	http://linguistics.berkeley.edu/~saphon/en/inv/Andoa.html
2139	http://linguistics.berkeley.edu/~saphon/en/inv/Arabela.html
2140	http://linguistics.berkeley.edu/~saphon/en/inv/Iquito.html
2141	http://linguistics.berkeley.edu/~saphon/en/inv/Sapara.html
2142	http://linguistics.berkeley.edu/~saphon/en/inv/Nhandeva.html
2143	http://linguistics.berkeley.edu/~saphon/en/inv/Pisamira.html
2144	http://linguistics.berkeley.edu/~saphon/en/inv/AlacalufeS.html
2145	http://linguistics.berkeley.edu/~saphon/en/inv/AymaraC.html
2146	http://linguistics.berkeley.edu/~saphon/en/inv/YanomamaP.html
2147	http://linguistics.berkeley.edu/~saphon/en/inv/YanomaeD.html
2148	http://linguistics.berkeley.edu/~saphon/en/inv/SanomaK.html
2149	http://linguistics.berkeley.edu/~saphon/en/inv/YanomamiP.html
2150	http://linguistics.berkeley.edu/~saphon/en/inv/YaroameS.html
2151	http://linguistics.berkeley.edu/~saphon/en/inv/YanomamiV.html
2152	http://linguistics.berkeley.edu/~saphon/en/inv/Pacahuara.html
2153	http://linguistics.berkeley.edu/~saphon/en/inv/YukpaMa.html
2154	http://linguistics.berkeley.edu/~saphon/en/inv/YukpaIra.html
2155	http://linguistics.berkeley.edu/~saphon/en/inv/Trinitario.html
